Gene	Score	0.95 MoE	p-value	FDR
STON1	0.7618038200783578		0.0125	0.04880327283849919
ROBO4	0.7614953336807911		0.0125	0.04880327283849919
FNDC4	0.7614089151228379		0.0125	0.04880327283849919
LYRM2	0.7612143081075692		0.0125	0.04880327283849919
RP11-434O22.1	0.7608876223077258		0.0125	0.04880327283849919
AC137932.6	0.7603861940077667		0.0125	0.04880327283849919
PAK3	0.7602604829508973		0.0125	0.04880327283849919
CD320	0.7602221374817975		0.0125	0.04880327283849919
FAM40B	0.7601371842125885		0.0125	0.04880327283849919
LTK	0.7600131185656377		0.0125	0.04880327283849919
AC010170.1	0.7599358434881387		0.0125	0.04880327283849919
SPARC	0.7592535227042774		0.0125	0.04880327283849919
AC016738.4	0.7591396631812581		0.0125	0.04880327283849919
RP11-335I12.2	0.7589145460261626		0.0125	0.04880327283849919
ATP11C	0.7587301878299724		0.0125	0.04880327283849919
AC079922.3	0.7585202596373561		0.0125	0.04880327283849919
RP1-89D4.1	0.758504259327407		0.0125	0.04880327283849919
MAPRE2	0.7582970376836714		0.0125	0.04880327283849919
C20orf20	0.7580861801710628		0.0125	0.04880327283849919
CTU2	0.7573901370004498		0.0125	0.04880327283849919
GLI1	0.7563862194132546		0.0125	0.04880327283849919
C11orf21	0.7563427336662617		0.0125	0.04880327283849919
ENTPD1	0.7562860954105963		0.0125	0.04880327283849919
GRAP	0.7560903798212553		0.0125	0.04880327283849919
NFATC2	0.7560262649424829		0.0125	0.04880327283849919
RP1-1J6.2	0.7553219102377565		0.0125	0.04880327283849919
PPM1N	0.7552918154583088		0.0125	0.04880327283849919
RAP2A	0.7548874687367969		0.0125	0.04880327283849919
NPW	0.7545779409606572		0.0125	0.04880327283849919
ZNF512	0.7544013986939911		0.0125	0.04880327283849919
LINC00313	0.7543796900060481		0.0125	0.04880327283849919
NOP56	0.7543601296740133		0.0125	0.04880327283849919
PEX5L	0.7543267302364237		0.0125	0.04880327283849919
ACSS2	0.7542199373837774		0.0125	0.04880327283849919
FAM180A	0.7540917290070922		0.0125	0.04880327283849919
GCDH	0.7535099998280886		0.0125	0.04880327283849919
C16orf45	0.7531051838951035		0.0125	0.04880327283849919
RGS17	0.7529274885058685		0.0125	0.04880327283849919
C20orf3	0.7525914446208373		0.0125	0.04880327283849919
SPOCD1	0.7525686954356452		0.0125	0.04880327283849919
TMCO6	0.7522237885449246		0.0125	0.04880327283849919
LETM2	0.7519023350452254		0.0125	0.04880327283849919
SIPA1	0.7517004766306324		0.0125	0.04880327283849919
AC010733.5	0.7515462116140286		0.0125	0.04880327283849919
CPSF3	0.750673299918297		0.0125	0.04880327283849919
AC006449.1	0.7503813557705407		0.0125	0.04880327283849919
DNTTIP1	0.750178808659359		0.0125	0.04880327283849919
C5orf62	0.7501024060806993		0.0125	0.04880327283849919
CTD-2187J20.1	0.7499327068452056		0.0125	0.04880327283849919
HMOX1	0.7498549372839327		0.0125	0.04880327283849919
MAP1S	0.7497475536049301		0.0125	0.04880327283849919
MT-ND3	0.7496771972625345		0.0125	0.04880327283849919
MUC12	0.7495415356763999		0.0125	0.04880327283849919
RP11-350G8.5	0.7495259218248412		0.0125	0.04880327283849919
MAF	0.7494387078748105		0.0125	0.04880327283849919
MRPS6	0.7491002102765607		0.0125	0.04880327283849919
C20orf112	0.748889371941064		0.0125	0.04880327283849919
TOP1	0.7488255883817311		0.0125	0.04880327283849919
TAF4B	0.7487467713523634		0.0125	0.04880327283849919
NUDT3	0.7483108195506264		0.0125	0.04880327283849919
CETN3	0.7482828232460459		0.0125	0.04880327283849919
ARHGAP18	0.7482082954544029		0.0125	0.04880327283849919
CTSW	0.7479440786180882		0.0125	0.04880327283849919
PCDHGA12	0.7478775143157087		0.0125	0.04880327283849919
MT1JP	0.7478520671352906		0.0125	0.04880327283849919
RPL13A	0.7478496934603971		0.0125	0.04880327283849919
DRAP1	0.7478004870072869		0.0125	0.04880327283849919
RP11-460E7.1	0.7474604581409887		0.0125	0.04880327283849919
NRGN	0.7471937793573287		0.0125	0.04880327283849919
ASIC1	0.7470760898124814		0.0125	0.04880327283849919
GAPDHS	0.746633836189303		0.0125	0.04880327283849919
WDR75	0.746176025881938		0.0125	0.04880327283849919
PROSC	0.7461192738265296		0.0125	0.04880327283849919
DPP7	0.7460900758684763		0.0125	0.04880327283849919
AC025165.8	0.7460588138376426		0.0125	0.04880327283849919
RP11-478C19.5	0.745991966280083		0.0125	0.04880327283849919
RP11-202P11.1	0.7455104184406535		0.0125	0.04880327283849919
UROS	0.7451246780648966		0.0125	0.04880327283849919
SEMA4B	0.7448767521712055		0.0125	0.04880327283849919
RP11-104G3.2	0.7446581207194646		0.0125	0.04880327283849919
RP11-620J15.2	0.744608799404135		0.0125	0.04880327283849919
RGS10	0.7439869438002479		0.0125	0.04880327283849919
RP11-676J12.7	0.7437588091519953		0.0125	0.04880327283849919
BMP2	0.7437523491680653		0.0125	0.04880327283849919
IPO9-AS1	0.7434223029673056		0.0125	0.04880327283849919
RPGR	0.7432627771804992		0.0125	0.04880327283849919
S1PR3	0.7432531356202841		0.0125	0.04880327283849919
NAP1L5	0.7431113182628061		0.0125	0.04880327283849919
MRPL50	0.7431069275488713		0.0125	0.04880327283849919
HMGB1P5	0.7430195970162526		0.0125	0.04880327283849919
POSTN	0.7423107263859111		0.0125	0.04880327283849919
BCAR3	0.7420656768671344		0.0125	0.04880327283849919
RP11-70L8.1	0.7418395899860831		0.0125	0.04880327283849919
CHST6	0.7417090421722642		0.0125	0.04880327283849919
POLR1B	0.7410820205377122		0.0125	0.04880327283849919
DIEXF	0.7410679682499609		0.0125	0.04880327283849919
NPAS2	0.7410533938516461		0.0125	0.04880327283849919
POLR1E	0.7409912530844702		0.0125	0.04880327283849919
RELT	0.740939665513131		0.0125	0.04880327283849919
MCTP1	0.740828862014368		0.0125	0.04880327283849919
PLEKHO1	0.7407924003787172		0.0125	0.04880327283849919
PACRGL	0.7404678999545724		0.0125	0.04880327283849919
PSMD4P1	0.7403705338975747		0.0125	0.04880327283849919
RP11-530A18.1	0.7402975806952204		0.0125	0.04880327283849919
DYRK3	0.740286381129936		0.0125	0.04880327283849919
SLK	0.7399749888678933		0.0125	0.04880327283849919
RTDR1	0.7398740448336371		0.0125	0.04880327283849919
CTB-31O20.2	0.7396439934989736		0.0125	0.04880327283849919
SH2B3	0.7395732130632146		0.0125	0.04880327283849919
CLEC2B	0.7395717184999762		0.0125	0.04880327283849919
FZD4	0.7393799982108213		0.0125	0.04880327283849919
RPS8	0.7388866822647056		0.0125	0.04880327283849919
THBD	0.7388316717206845		0.0125	0.04880327283849919
OAF	0.7385734546310366		0.0125	0.04880327283849919
RP11-110C15.4	0.7382329023111923		0.0125	0.04880327283849919
AC156455.1	0.7377023858267491		0.0125	0.04880327283849919
CDCP2	0.7373875129050165		0.0125	0.04880327283849919
APEX1	0.7372541162056085		0.0125	0.04880327283849919
IFNE	0.7371606882215846		0.0125	0.04880327283849919
RP11-228B15.4	0.7363575294033106		0.0125	0.04880327283849919
AC091969.1	0.7361789509423036		0.0125	0.04880327283849919
C14orf142	0.7360150466128011		0.0125	0.04880327283849919
IL36B	0.7359287315716161		0.0125	0.04880327283849919
FAM72D	0.7356433750575214		0.0125	0.04880327283849919
SIPA1L3	0.7355961883143419		0.0125	0.04880327283849919
LAPTM5	0.7355280697403488		0.0125	0.04880327283849919
STX2	0.735376724495992		0.0125	0.04880327283849919
WLS	0.735334334822136		0.0125	0.04880327283849919
BHLHE41	0.7350048744926697		0.0125	0.04880327283849919
RANBP1	0.7344389764655561		0.0125	0.04880327283849919
RP11-243J16.7	0.7340547517650927		0.0125	0.04880327283849919
SLC17A7	0.7338228813844866		0.0125	0.04880327283849919
ASUN	0.7333444200403741		0.0125	0.04880327283849919
PRDM12	0.7332237979152956		0.0125	0.04880327283849919
EPOR	0.7324223668650808		0.0125	0.04880327283849919
FOSL1	0.7320789855804329		0.0125	0.04880327283849919
GRAMD1C	0.7319137426518249		0.0125	0.04880327283849919
POLN	0.7318951514630917		0.0125	0.04880327283849919
RP4-635A23.4	0.7317513016783628		0.0125	0.04880327283849919
VEGFB	0.7315857867563694		0.0125	0.04880327283849919
ANKLE1	0.7315448884348358		0.0125	0.04880327283849919
RP11-395G23.3	0.731533660360985		0.0125	0.04880327283849919
HNRPCP	0.7314249869269183		0.0125	0.04880327283849919
SH3KBP1	0.7313610811852115		0.0125	0.04880327283849919
GCAT	0.7311722050068754		0.0125	0.04880327283849919
TOP1P1	0.7310835727487651		0.0125	0.04880327283849919
STAT5A	0.7310525889037104		0.0125	0.04880327283849919
PAN3-AS1	0.7305696144741982		0.0125	0.04880327283849919
LINC00263	0.7304569142346031		0.0125	0.04880327283849919
RP11-408P14.1	0.7302974270582733		0.0125	0.04880327283849919
PHF14	0.7299933275837227		0.0125	0.04880327283849919
C12orf10	0.729862975344232		0.0125	0.04880327283849919
B3GNT5	0.7295066188882182		0.0125	0.04880327283849919
XIRP2	0.7291945940185404		0.0125	0.04880327283849919
FMNL2	0.729087054836804		0.0125	0.04880327283849919
C6orf141	0.7289475882831478		0.0125	0.04880327283849919
CLMP	0.7288645465347539		0.0125	0.04880327283849919
BZW2	0.728792354194109		0.0125	0.04880327283849919
KIF9	0.7286305275427242		0.0125	0.04880327283849919
GSPT2	0.7285904183054074		0.0125	0.04880327283849919
RP4-677H15.2	0.7284515105479737		0.0125	0.04880327283849919
HES7	0.7283476513611887		0.0125	0.04880327283849919
NEIL3	0.7282122085086159		0.0125	0.04880327283849919
CTD-2012K14.3	0.7281627810510499		0.0125	0.04880327283849919
KIAA1462	0.7279968793015101		0.0125	0.04880327283849919
DIXDC1	0.7278227958490392		0.0125	0.04880327283849919
RPF2	0.7276963148653602		0.0125	0.04880327283849919
THNSL1	0.7276200969717022		0.0125	0.04880327283849919
RPS6	0.7274745572377898		0.0125	0.04880327283849919
ATP8B2	0.7274189871393333		0.0125	0.04880327283849919
DDX10	0.7274130595507154		0.0125	0.04880327283849919
FAM129B	0.7272540148935646		0.0125	0.04880327283849919
AC005592.2	0.7270089820950684		0.0125	0.04880327283849919
AC004988.1	0.7270071323730155		0.0125	0.04880327283849919
SIX1	0.7269586078271015		0.0125	0.04880327283849919
RP11-1055B8.6	0.7266433799866708		0.0125	0.04880327283849919
AKAP12	0.7266152184969777		0.0125	0.04880327283849919
RWDD2B	0.7266124102523819		0.0125	0.04880327283849919
C6orf223	0.7265619691722803		0.0125	0.04880327283849919
DNAJC12	0.7264258041633467		0.0125	0.04880327283849919
C12orf66	0.7264005241257987		0.0125	0.04880327283849919
FAM156B	0.7261893057747355		0.0125	0.04880327283849919
FKBP1B	0.7261090257667102		0.0125	0.04880327283849919
ABHD10	0.726091435833749		0.0125	0.04880327283849919
C21orf59	0.7260804026758516		0.0125	0.04880327283849919
UBXN8	0.7258738565957273		0.0125	0.04880327283849919
MRPL48	0.7258524428300749		0.0125	0.04880327283849919
ANKRD42	0.7258298602292166		0.0125	0.04880327283849919
POMT2	0.7254434098705608		0.0125	0.04880327283849919
KDM1B	0.7252966149205923		0.0125	0.04880327283849919
RP11-504P24.5	0.72488379927242		0.0125	0.04880327283849919
RP11-57C13.3	0.7245636773612788		0.0125	0.04880327283849919
PCID2	0.7240304888234443		0.0125	0.04880327283849919
SF3B2	0.7239731164080019		0.0125	0.04880327283849919
KCNT1	0.723950739914157		0.0125	0.04880327283849919
EIF1AP1	0.723210249520935		0.0125	0.04880327283849919
TIMM8AP1	0.7230894152763429		0.0125	0.04880327283849919
RP11-166D19.1	0.7230131475852036		0.0125	0.04880327283849919
EMILIN2	0.7228912072075807		0.0125	0.04880327283849919
TMA16	0.722804373857367		0.0125	0.04880327283849919
CHSY3	0.722381145129085		0.0125	0.04880327283849919
DNMBP	0.7223030174596182		0.0125	0.04880327283849919
MPP4	0.7221550439591723		0.0125	0.04880327283849919
SH3BP5	0.7215809400562445		0.0125	0.04880327283849919
PLBD2	0.7215035844099134		0.0125	0.04880327283849919
CLDN5	0.7212830681702039		0.0125	0.04880327283849919
FAM86DP	0.7211838967255755		0.0125	0.04880327283849919
NAP1L3	0.7209965262145718		0.0125	0.04880327283849919
LTBP4	0.7201959657807019		0.0125	0.04880327283849919
C6orf70	0.7200108140259254		0.0125	0.04880327283849919
COPS7B	0.7200075845730891		0.0125	0.04880327283849919
RP1-199J3.5	0.7194790241897522		0.0125	0.04880327283849919
MINPP1	0.7192519979677172		0.0125	0.04880327283849919
RP11-304L19.13	0.7191696131018623		0.0125	0.04880327283849919
TRPV2	0.7190286162219851		0.0125	0.04880327283849919
RP11-114J13.1	0.7189636234057694		0.0125	0.04880327283849919
CERK	0.7187245071092179		0.0125	0.04880327283849919
FAM86A	0.7186545186641217		0.0125	0.04880327283849919
TTC26	0.7184462634816546		0.0125	0.04880327283849919
FAM72B	0.7183019453735581		0.0125	0.04880327283849919
PTPRO	0.7181751440801741		0.0125	0.04880327283849919
SERP2	0.7180560978109339		0.0125	0.04880327283849919
MLPH	0.7178927235293192		0.0125	0.04880327283849919
RP11-507K2.3	0.717889811692898		0.0125	0.04880327283849919
CTD-2124B20.1	0.7177580151000276		0.0125	0.04880327283849919
RPS7P11	0.7175963119331905		0.0125	0.04880327283849919
ST3GAL6	0.717433904487516		0.0125	0.04880327283849919
HAPLN4	0.7173043690857253		0.0125	0.04880327283849919
TXNDC15	0.7171179699361695		0.0125	0.04880327283849919
C16orf52	0.7169860695456862		0.0125	0.04880327283849919
RP11-314A20.2	0.7166474011359858		0.0125	0.04880327283849919
SNCB	0.7165667491606191		0.0125	0.04880327283849919
KIAA1429	0.7165205748399132		0.0125	0.04880327283849919
RP11-874J12.1	0.7164428544484337		0.0125	0.04880327283849919
MCF2L2	0.7161550994869648		0.0125	0.04880327283849919
CYTH4	0.715868324280805		0.0125	0.04880327283849919
ZNF30	0.7156522313899599		0.0125	0.04880327283849919
RP11-463O9.5	0.7155994381514491		0.0125	0.04880327283849919
CDH18	0.7155434173084076		0.0125	0.04880327283849919
HIF1A	0.7154614088881551		0.0125	0.04880327283849919
RP11-463J10.3	0.7153907617919543		0.0125	0.04880327283849919
ANXA6	0.7153820120794185		0.0125	0.04880327283849919
RP11-77K12.8	0.7152535163775537		0.0125	0.04880327283849919
SLC24A1	0.7151819722699982		0.0125	0.04880327283849919
ELAC1	0.7151087425822228		0.0125	0.04880327283849919
RP11-760H22.2	0.715074084226512		0.0125	0.04880327283849919
MTMR11	0.7149627781319186		0.0125	0.04880327283849919
SLC43A1	0.7148823020643884		0.0125	0.04880327283849919
AOX1	0.7147861591066584		0.0125	0.04880327283849919
RP11-445N18.5	0.7146801956663387		0.0125	0.04880327283849919
CTC-463N11.3	0.7146726195849813		0.0125	0.04880327283849919
RP11-90H3.1	0.7146468081690652		0.0125	0.04880327283849919
AP1S2	0.7146157251981587		0.0125	0.04880327283849919
SRD5A3	0.7145024827420025		0.0125	0.04880327283849919
RP11-100E13.1	0.714439588605505		0.0125	0.04880327283849919
LL22NC03-86G7.1	0.7143467541668065		0.0125	0.04880327283849919
RP11-643G16.3	0.7140014438326044		0.0125	0.04880327283849919
ZMYND8	0.7137207757793919		0.0125	0.04880327283849919
RP11-673C5.1	0.7135127494136746		0.0125	0.04880327283849919
ZNF208	0.7131512865709707		0.0125	0.04880327283849919
SAMD14	0.7128241057409314		0.0125	0.04880327283849919
RP11-290L1.3	0.7125603087012147		0.0125	0.04880327283849919
DCBLD2	0.7124119264452003		0.0125	0.04880327283849919
IFT27	0.7121129582032627		0.0125	0.04880327283849919
HIST1H2BO	0.7120828249194061		0.0125	0.04880327283849919
TSC22D4	0.7119109133746456		0.0125	0.04880327283849919
SLC9B2	0.7117779416996652		0.0125	0.04880327283849919
CTD-2329C7.1	0.711775780471398		0.0125	0.04880327283849919
ADAT2	0.7112979639135888		0.0125	0.04880327283849919
TMC8	0.7110879715483618		0.0125	0.04880327283849919
DPY19L1	0.7110570802916325		0.0125	0.04880327283849919
SYP-AS1	0.7102137517312345		0.0125	0.04880327283849919
PPP1R18	0.7101378664966278		0.0125	0.04880327283849919
DUSP2	0.7097755136570818		0.0125	0.04880327283849919
MDGA1	0.709702088861041		0.0125	0.04880327283849919
TMEM42	0.7096334529333481		0.0125	0.04880327283849919
TGFBR2	0.7095600816978792		0.0125	0.04880327283849919
STX10	0.7093869219737402		0.0125	0.04880327283849919
NAB1	0.7092964036685002		0.0125	0.04880327283849919
MOCS1	0.70926922468298		0.0125	0.04880327283849919
PPM1G	0.7090187571338242		0.0125	0.04880327283849919
CARM1	0.7089497908632534		0.0125	0.04880327283849919
YBX1P2	0.7089098041265226		0.0125	0.04880327283849919
UTP18	0.7088866984446831		0.0125	0.04880327283849919
RPUSD3	0.7087676881683993		0.0125	0.04880327283849919
GGN	0.708720562372458		0.0125	0.04880327283849919
ARSB	0.7080697382092138		0.0125	0.04880327283849919
TSC22D1	0.7079841175525668		0.0125	0.04880327283849919
DUT	0.7078008834929501		0.0125	0.04880327283849919
AASDHPPT	0.707771537258586		0.0125	0.04880327283849919
RHOU	0.7077673512989747		0.0125	0.04880327283849919
IGFBP6	0.7076483990998832		0.0125	0.04880327283849919
SCARF1	0.7076258888976297		0.0125	0.04880327283849919
SIT1	0.7074899902477296		0.0125	0.04880327283849919
CTD-2017C7.2	0.7073380616485307		0.0125	0.04880327283849919
AL132988.2	0.707327393971198		0.0125	0.04880327283849919
AC104801.1	0.7069121462759087		0.0125	0.04880327283849919
AC007319.1	0.7065347065151223		0.0125	0.04880327283849919
C11orf74	0.706519544385428		0.0125	0.04880327283849919
RP11-148K14.2	0.7064397280505659		0.0125	0.04880327283849919
CTSB	0.7063942427554817		0.0125	0.04880327283849919
S100A13	0.7062243034919992		0.0125	0.04880327283849919
SAAL1	0.706122321211839		0.0125	0.04880327283849919
TMEM132B	0.7053445842982952		0.0125	0.04880327283849919
PRAF2	0.7052864932727748		0.0125	0.04880327283849919
RIOK2	0.7051239127036821		0.0125	0.04880327283849919
LRRC17	0.7048254279316092		0.0125	0.04880327283849919
NPTX1	0.7047725231503582		0.0125	0.04880327283849919
CXorf57	0.7044928294177623		0.0125	0.04880327283849919
KIF18A	0.7043516986326133		0.0125	0.04880327283849919
B9D1	0.7042759437201271		0.0125	0.04880327283849919
C3orf75	0.7041830957901916		0.0125	0.04880327283849919
ODF2	0.7034374708190242		0.0125	0.04880327283849919
GLRX5	0.703300717004344		0.0125	0.04880327283849919
ITGB1BP2	0.7030623113864796		0.0125	0.04880327283849919
AP001048.4	0.7030223633664627		0.0125	0.04880327283849919
ST3GAL1	0.7028464767516326		0.0125	0.04880327283849919
RPL14P1	0.7024295655672715		0.0125	0.04880327283849919
ARMC12	0.7024055932014485		0.0125	0.04880327283849919
DTD1	0.7023827754998311		0.0125	0.04880327283849919
DIS3	0.7023111080593613		0.0125	0.04880327283849919
RP11-950C14.3	0.7023028366997489		0.0125	0.04880327283849919
GNPDA1	0.7022747325575014		0.0125	0.04880327283849919
HIP1R	0.702177452019		0.0125	0.04880327283849919
TFPI	0.7021670760335645		0.0125	0.04880327283849919
LSM6	0.701757316779426		0.0125	0.04880327283849919
BZW1P2	0.7017462831693874		0.0125	0.04880327283849919
RFC3	0.7016525524902086		0.0125	0.04880327283849919
ACTL6A	0.701469779224764		0.0125	0.04880327283849919
CPNE5	0.7014438575002612		0.0125	0.04880327283849919
COL4A6	0.7014420774947583		0.0125	0.04880327283849919
POGLUT1	0.7012081644663215		0.0125	0.04880327283849919
ABHD14B	0.7009674033007152		0.0125	0.04880327283849919
LPAR3	0.700724805575428		0.0125	0.04880327283849919
EEF1E1	0.70071581451102		0.0125	0.04880327283849919
TENC1	0.7006348467278879		0.0125	0.04880327283849919
RP11-429G19.3	0.7004374136497153		0.0125	0.04880327283849919
CEP170	0.7003406390993088		0.0125	0.04880327283849919
USP13	0.7001328090232671		0.0125	0.04880327283849919
NR1D1	0.70004027324389		0.0125	0.04880327283849919
ARHGEF40	0.6998257901400206		0.0125	0.04880327283849919
RP11-261C10.5	0.6995105868447103		0.0125	0.04880327283849919
ARL4A	0.699339727328157		0.0125	0.04880327283849919
AC007254.3	0.6992308840720092		0.0125	0.04880327283849919
UHRF2	0.6992187560540499		0.0125	0.04880327283849919
GNPNAT1	0.6990245732214461		0.0125	0.04880327283849919
HEY1	0.6989191695435992		0.0125	0.04880327283849919
TELO2	0.6989136001073027		0.0125	0.04880327283849919
HOXB-AS1	0.6988632932622931		0.0125	0.04880327283849919
ABLIM3	0.6987198774869049		0.0125	0.04880327283849919
SAMD15	0.6985957354614554		0.0125	0.04880327283849919
TFR2	0.6984810557497954		0.0125	0.04880327283849919
