Gene	Score	0.95 MoE	p-value	FDR
RCOR2	0.7778202276856583		0.001429825131638822	0.10926980198019802
AIG1	0.7776462034925963		0.0014335630241175323	0.10926980198019802
LYAR	0.7775671997500871		0.0014348631606318663	0.10926980198019802
CCDC78	0.777340951169541		0.0014407137749463694	0.10940243902439024
MTRF1L	0.7770384370238715		0.001444776701553663	0.10940243902439024
POLR3GL	0.7767225579814543		0.0014532275888968342	0.10940243902439024
ACOX2	0.7766139909678943		0.0014556653448612104	0.10940243902439024
ARHGEF1	0.7766058907012666		0.0014564779301826692	0.10940243902439024
FOXP1	0.7765516385316625		0.001457940583761295	0.10940243902439024
C21orf119	0.7762707981301695		0.0014654163687187155	0.10969586374695864
LRRC33	0.7761079517371815		0.0014694792953260092	0.10973300970873787
DNER	0.7757645588675057		0.0014784177338620554	0.11013317191283292
ARPC3P5	0.7751129260735247		0.0014910940648768121	0.11080917874396136
HMGB1	0.7745821270590277		0.001503607878827277	0.1114698795180723
RP11-352D13.6	0.7741978041331675		0.0015136839368133654	0.11194711538461538
SMAGP	0.7737478564570255		0.0015281479555353313	0.11274580335731416
SLC39A10	0.7734128498096642		0.0015369238770070858	0.11288598574821852
MAML3	0.773090695454101		0.0015424494571930052	0.11288598574821852
GLYCTK	0.7730741164655807		0.0015427744913215887	0.11288598574821852
HPCAL1	0.7729516906354733		0.0015447246960930898	0.11288598574821852
PCDH10	0.7726912837116371		0.0015515504127933434	0.11297169811320755
RPGRIP1L	0.7725065882606503		0.0015565884417863877	0.11297169811320755
ITPKA	0.7724886985331907		0.001556913475914971	0.11297169811320755
DGAT2	0.7718694851182512		0.0015751153871156472	0.11402352941176472
RP13-530H6.2	0.7717195859344484		0.0015799908990443996	0.11410798122065727
RP11-94I2.1	0.771261503874777		0.001594129883637782	0.11485948477751756
ID1	0.7708048175318086		0.0016024182539166613	0.11504608294930875
AGPAT6	0.7704562418815415		0.0016120067607098745	0.11504608294930875
ANGEL1	0.7703350425205794		0.0016146070337385424	0.11504608294930875
RP11-342D11.2	0.770186591543377		0.001618832477410128	0.11504608294930875
RP11-689N19.3	0.7701319139787584		0.0016206201651173373	0.11504608294930875
HMGA1P2	0.7700839593692975		0.001621432750438796	0.11504608294930875
RP11-603J24.7	0.7699870129364599		0.0016228954040174218	0.11504608294930875
BEGAIN	0.769651702075148		0.001633296496132094	0.11541284403669724
GLYCTK-AS1	0.7695872771628107		0.0016355717350321783	0.11541284403669724
BATF	0.7690926180986489		0.0016458103100825587	0.11555808656036447
DBF4	0.7690830870564587		0.0016458103100825587	0.11555808656036447
C11orf41	0.7689580155017282		0.001648898134304102	0.11555808656036447
ANKRD26P1	0.7679044725753623		0.0016786387570694923	0.11697986577181209
SLC17A9	0.7678737181278122		0.001679451342390951	0.11697986577181209
NPM1P6	0.7676737985197951		0.0016848144055125788	0.11697986577181209
AJ239321.3	0.7672013129383155		0.0016919651563414159	0.11697986577181209
PRPF19	0.7669319184237267		0.001696353117077293	0.11697986577181209
HABP4	0.7669175178869383		0.001696353117077293	0.11697986577181209
CPNE7	0.7668309714655348		0.0016986283559773776	0.11697986577181209
CAMKMT	0.7667411221386746		0.001699603458363128	0.11697986577181209
IVNS1ABP	0.7660517007066561		0.0017150425794708445	0.11748344370860928
AC021218.2	0.7658663179751763		0.0017195930572710134	0.11748344370860928
CTD-2012K14.2	0.765765496620377		0.0017223558473639731	0.11748344370860928
ZNF385D	0.7656994810563644		0.0017243060521354742	0.11748344370860928
HIST1H4H	0.7655569882309905		0.001728368978742768	0.11748344370860928
ENTPD6	0.7655057397806261		0.0017298316323213938	0.11748344370860928
MPP6	0.7645498648946469		0.0017550217772866151	0.11847587719298246
AC138150.4	0.7645065481835986		0.0017559968796723657	0.11847587719298246
RPS24	0.7644871058036209		0.0017559968796723657	0.11847587719298246
RP5-885L7.10	0.7640985093811048		0.0017672105571084964	0.11874730021598272
RP11-114H23.1	0.7639914582689388		0.0017685106936228304	0.11874730021598272
DNMBP-AS1	0.7638708424518551		0.0017732236884872913	0.11874730021598272
TRIM65	0.7637231237431998		0.0017766365468374179	0.11874730021598272
CHST11	0.7634062660022194		0.0017842748488591303	0.11874730021598272
RP11-3L21.2	0.7633844984232611		0.001784437365923422	0.11874730021598272
RP11-133O22.6	0.7632764466427914		0.00178703763895209	0.11874730021598272
RP11-396F22.1	0.7630277578401378		0.001794188389780927	0.11875802997858671
GART	0.7629483378210152		0.0017963011116167197	0.11875802997858671
AC114788.2	0.7626978578878665		0.0018008515894168888	0.11875802997858671
GPX8	0.7626432520303854		0.001802639277124098	0.11875802997858671
STON1	0.7618038200783578		0.001830104660989404	0.12030982905982907
ROBO4	0.7614953336807911		0.0018401807189754925	0.12062765957446808
FNDC4	0.761408915122838		0.0018427809920041605	0.12062765957446808
LYRM2	0.7612143081075692		0.0018481440551257882	0.12072186836518047
RP11-434O22.1	0.7608876223077258		0.001858707664304752	0.12115466101694916
AC137932.6	0.7603861940077667		0.0018726841318338426	0.12120292887029288
PAK3	0.7602604829508973		0.001876259507248261	0.12120292887029288
CD320	0.7602221374817975		0.0018777221608268868	0.12120292887029288
FAM40B	0.7601371842125885		0.0018790222973412208	0.12120292887029288
LTK	0.7600131185656377		0.0018819476044984722	0.12120292887029288
AC010170.1	0.7599358434881387		0.0018830852239485145	0.12120292887029288
SPARC	0.7592535227042774		0.0019033998569849835	0.12206611570247934
AC016738.4	0.7591396631812581		0.001905512578820776	0.12206611570247934
RP11-335I12.2	0.7589145460261625		0.0019099005395566534	0.12206611570247934
ATP11C	0.7587301878299724		0.0019139634661639471	0.12206611570247934
AC079922.3	0.7585202596373561		0.0019191640122212833	0.12206611570247934
RP1-89D4.1	0.758504259327407		0.0019203016316713254	0.12206611570247934
MAPRE2	0.7582970376836714		0.0019268023142429956	0.12222680412371134
C20orf20	0.7580861801710628		0.0019326529285574985	0.12234567901234567
CTU2	0.7573901370004498		0.0019534551127868426	0.12340862422997947
GLI1	0.7563862194132546		0.002007410778131704	0.12627032520325204
C11orf21	0.7563427336662617		0.0020106611194175388	0.12627032520325204
ENTPD1	0.7562860954105963		0.0020121237729961647	0.12627032520325204
GRAP	0.7560903798212553		0.002017811870246376	0.12627032520325204
NFATC2	0.756026264942483		0.0020192745238250018	0.12627032520325204
RP1-1J6.2	0.7553219102377566		0.0020415393616329716	0.12722672064777327
PPM1N	0.7552918154583088		0.0020428394981473054	0.12722672064777327
RAP2A	0.7548874687367969		0.0020577910680621464	0.12761
NPW	0.7545779409606572		0.002066729506598193	0.12761
ZNF512	0.7544013986939911		0.0020709549502697785	0.12761
LINC00313	0.754379690006048		0.002071930052655529	0.12761
NOP56	0.7543601296740133		0.0020722550867841123	0.12761
PEX5L	0.7543267302364237		0.00207388025742703	0.12761
ACSS2	0.7542199373837772		0.0020792433205486576	0.1276792828685259
FAM180A	0.7540917290070922		0.0020833062471559516	0.1276792828685259
GCDH	0.7535099998280886		0.0021036208801924203	0.1286679920477137
C16orf45	0.7531051838951035		0.0021171097965286354	0.1292361111111111
RGS17	0.7529274885058685		0.002123285444971722	0.12935643564356436
C20orf3	0.7525914446208373		0.002136936878372229	0.1296844181459566
SPOCD1	0.7525686954356452		0.0021370993954365207	0.1296844181459566
TMCO6	0.7522237885449246		0.0021470129363583175	0.1300295275590551
LETM2	0.7519023350452254		0.002156601443151531	0.13035363457760316
SIPA1	0.7517004766306324		0.002166189949944744	0.1306555772994129
AC010733.5	0.7515462116140286		0.0021700903594877464	0.1306555772994129
CPSF3	0.750673299918297		0.0022047064941818893	0.13239463601532564
AC006449.1	0.7503813557705408		0.0022165702398751867	0.13239463601532564
DNTTIP1	0.750178808659359		0.0022220958200611066	0.13239463601532564
C5orf62	0.7501024060806993		0.0022248586101540663	0.13239463601532564
CTD-2187J20.1	0.7499327068452056		0.0022303841903399857	0.13239463601532564
HMOX1	0.7498549372839327		0.0022324969121757785	0.13239463601532564
MAP1S	0.7497475536049301		0.002234934668140155	0.13239463601532564
MT-ND3	0.7496771972625345		0.002236559838783072	0.13239463601532564
MUC12	0.7495415356764		0.002242085418968992	0.13239463601532564
RP11-350G8.5	0.7495259218248412		0.002242085418968992	0.13239463601532564
MAF	0.7494387078748105		0.002246310862640577	0.13239463601532564
MRPS6	0.7491002102765608		0.002257036988883833	0.13277246653919697
C20orf112	0.7488893719410641		0.002263375154391211	0.13277566539923955
TOP1	0.748825588381731		0.0022664629786127545	0.13277566539923955
TAF4B	0.7487467713523634		0.002270038354027173	0.13277566539923955
NUDT3	0.7483108195506265		0.0022819020997204707	0.1329307116104869
CETN3	0.7482828232460459		0.0022832022362348045	0.1329307116104869
ARHGAP18	0.7482082954544029		0.002286290060456348	0.1329307116104869
CTSW	0.7479440786180881		0.0023020542156926478	0.1329307116104869
PCDHGA12	0.7478775143157087		0.0023043294545927323	0.1329307116104869
MT1JP	0.7478520671352906		0.0023043294545927323	0.1329307116104869
RPL13A	0.7478496934603971		0.0023046544887213158	0.1329307116104869
DRAP1	0.7478004870072869		0.0023072547617499837	0.1329307116104869
RP11-460E7.1	0.7474604581409887		0.002320093609829032	0.13342056074766354
NRGN	0.7471937793573286		0.0023337450432295392	0.13395522388059702
ASIC1	0.7470760898124814		0.002338133003965416	0.13395716945996275
GAPDHS	0.746633836189303		0.0023524345056230903	0.1345260223048327
WDR75	0.7461760258819379		0.002367711109666515	0.13457642725598526
PROSC	0.7461192738265296		0.002368523694987974	0.13457642725598526
DPP7	0.7460900758684761		0.0023699863485665993	0.13457642725598526
AC025165.8	0.7460588138376426		0.0023719365533381004	0.13457642725598526
RP11-478C19.5	0.745991966280083		0.0023751868946239353	0.13457642725598526
RP11-202P11.1	0.7455104184406535		0.00239696418123903	0.13556066176470588
UROS	0.7451246780648966		0.0024146785412468307	0.1363119266055046
SEMA4B	0.7448767521712056		0.002423129428590002	0.13653846153846155
RP11-104G3.2	0.7446581207194646		0.0024336930377689657	0.13685218978102193
RP11-620J15.2	0.744608799404135		0.002437593447311968	0.13685218978102193
RGS10	0.7439869438002479		0.0024647337970486903	0.13798548094373866
RP11-676J12.7	0.7437588091519953		0.00247123447962036	0.13798548094373866
BMP2	0.7437523491680653		0.00247123447962036	0.13798548094373866
IPO9-AS1	0.7434223029673056		0.0024873236689852436	0.13819569120287253
RPGR	0.7432627771804992		0.002492199180913996	0.13819569120287253
S1PR3	0.7432531356202841		0.002492199180913996	0.13819569120287253
NAP1L5	0.7431113182628061		0.002498049795228499	0.13819569120287253
MRPL50	0.7431069275488713		0.0024983748293570824	0.13819569120287253
HMGB1P5	0.7430195970162528		0.002501950204771501	0.13819569120287253
POSTN	0.7423107263859111		0.002537703958915686	0.13991935483870968
BCAR3	0.7420656768671344		0.002547454982773191	0.1402057245080501
RP11-70L8.1	0.7418395899860831		0.002557856074887863	0.1405267857142857
CHST6	0.7417090421722642		0.00256403172333095	0.1406149732620321
POLR1B	0.7410820205377122		0.0025916596242605474	0.14112676056338028
DIEXF	0.7410679682499609		0.0025923096925177143	0.14112676056338028
NPAS2	0.7410533938516461		0.002592959760774881	0.14112676056338028
POLR1E	0.7409912530844702		0.002595560033803549	0.14112676056338028
RELT	0.7409396655131307		0.002598972892153676	0.14112676056338028
MCTP1	0.740828862014368		0.002604173438211012	0.14112676056338028
PLEKHO1	0.7407924003787172		0.002605473574725346	0.14112676056338028
PACRGL	0.7404678999545724		0.002621237729961646	0.14153846153846153
PSMD4P1	0.7403705338975749		0.0026261132418903986	0.14153846153846153
RP11-530A18.1	0.7402975806952204		0.002630501202626276	0.14153846153846153
DYRK3	0.740286381129936		0.0026314763050120263	0.14153846153846153
SLK	0.7399749888678931		0.0026443151530910745	0.14198080279232111
RTDR1	0.7398740448336371		0.0026516284209842033	0.14212543554006968
CTB-31O20.2	0.7396439934989734		0.0026633296496132094	0.14216637781629116
SH2B3	0.7395732130632146		0.0026659299226418774	0.14216637781629116
CLEC2B	0.7395717184999762		0.002666254956770461	0.14216637781629116
FZD4	0.7393799982108213		0.002677956185399467	0.1425432525951557
RPS8	0.7388866822647057		0.0026989208866931027	0.14328448275862068
THBD	0.7388316717206845		0.0027011961255931872	0.14328448275862068
OAF	0.7385734546310366		0.002713222388350777	0.14367469879518072
RP11-110C15.4	0.7382329023111923		0.0027278489241370344	0.14420103092783507
AC156455.1	0.7377023858267491		0.0027551517909380485	0.14539451114922813
CDCP2	0.7373875129050165		0.0027679906390170967	0.14582191780821918
APEX1	0.7372541162056087		0.0027733537021387244	0.14585470085470084
IFNE	0.7371606882215845		0.0027806669700318532	0.14598976109215017
RP11-228B15.4	0.7363575294033106		0.0028221088214262498	0.14791311754684838
AC091969.1	0.7361789509423036		0.002829259572255087	0.1480357142857143
C14orf142	0.7360150466128013		0.002838035493726841	0.14814285714285713
IL36B	0.7359287315716161		0.0028432360397841775	0.14814285714285713
FAM72D	0.7356433750575214		0.0028536371318988495	0.14814285714285713
SIPA1L3	0.7355961883143419		0.0028547747513488916	0.14814285714285713
LAPTM5	0.7355280697403487		0.0028586751608918937	0.14814285714285713
STX2	0.735376724495992		0.0028646882922706883	0.14814285714285713
WLS	0.735334334822136		0.0028650133263992718	0.14814285714285713
BHLHE41	0.7350048744926697		0.0028776896574140283	0.1485486577181208
RANBP1	0.7344389764655561		0.002908567899629461	0.14989112227805695
RP11-243J16.7	0.7340547517650928		0.00292888253266593	0.150685618729097
SLC17A7	0.7338228813844866		0.002942696483130729	0.15114357262103506
ASUN	0.733344420040374		0.002965448872131574	0.15201331114808656
PRDM12	0.7332237979152956		0.0029695117987388678	0.15201331114808656
EPOR	0.7324223668650808		0.0030106286160046804	0.15386212624584716
FOSL1	0.7320789855804329		0.0030255801859195215	0.1540834697217676
GRAMD1C	0.7319137426518249		0.003034518624455568	0.1540834697217676
POLN	0.7318951514630917		0.003036143795098485	0.1540834697217676
RP4-635A23.4	0.7317513016783628		0.0030410193070272377	0.1540834697217676
VEGFB	0.7315857867563694		0.003049957745563284	0.1540834697217676
ANKLE1	0.7315448884348358		0.003050607813820451	0.1540834697217676
RP11-395G23.3	0.731533660360985		0.003050607813820451	0.1540834697217676
HNRPCP	0.7314249869269183		0.003057271013456413	0.1540834697217676
SH3KBP1	0.7313610811852115		0.0030600338035493726	0.1540834697217676
GCAT	0.7311722050068754		0.0030688097250211274	0.15414495114006516
TOP1P1	0.7310835727487651		0.0030756354417213806	0.15414495114006516
STAT5A	0.7310525889037102		0.003076285509978548	0.15414495114006516
PAN3-AS1	0.7305696144741982		0.0030972502112721835	0.15491883116883118
LINC00263	0.7304569142346031		0.0031018006890723526	0.15491883116883118
RP11-408P14.1	0.7302974270582733		0.0031130143665084836	0.15522690437601297
PHF14	0.7299933275837227		0.0031276409022947408	0.15570388349514563
C12orf10	0.729862975344232		0.0031338165507378275	0.15575928917609047
B3GNT5	0.7295066188882182		0.0031515309107456283	0.15638709677419355
XIRP2	0.7291945940185403		0.0031695703048820125	0.15688197767145137
FMNL2	0.729087054836804		0.0031750958850679323	0.15688197767145137
C6orf141	0.7289475882831478		0.0031833842553468114	0.15688197767145137
CLMP	0.7288645465347539		0.003186797113696938	0.15688197767145137
BZW2	0.7287923541941091		0.003188909835532731	0.15688197767145137
KIF9	0.7286305275427242		0.0031957355522329845	0.15688197767145137
GSPT2	0.7285904183054075		0.0031971982058116104	0.15688197767145137
RP4-677H15.2	0.7284515105479737		0.0032059741272833647	0.15705882352941178
HES7	0.7283476513611887		0.003211012156276409	0.15705882352941178
NEIL3	0.7282122085086159		0.003219625560683872	0.15712361331220284
CTD-2012K14.3	0.7281627810510499		0.0032225508678411234	0.15712361331220284
KIAA1462	0.7279968793015101		0.003231651823441461	0.15729770992366413
DIXDC1	0.7278227958490392		0.00323896509133459	0.15729770992366413
RPF2	0.7276963148653602		0.003245628290970552	0.15729770992366413
THNSL1	0.7276200969717022		0.0032503412858350127	0.15729770992366413
RPS6	0.7274745572377898		0.0032581421049210166	0.15729770992366413
ATP8B2	0.7274189871393333		0.0032617174803354354	0.15729770992366413
DDX10	0.7274130595507154		0.003262042514464019	0.15729770992366413
FAM129B	0.7272540148935646		0.003271793538321524	0.15729770992366413
AC005592.2	0.7270089820950684		0.003283169732821946	0.15729770992366413
AC004988.1	0.7270071323730155		0.003283169732821946	0.15729770992366413
SIX1	0.7269586078271015		0.0032865825911720732	0.15729770992366413
RP11-1055B8.6	0.7266433799866708		0.0033025092634726646	0.15729770992366413
AKAP12	0.7266152184969777		0.0033044594682441657	0.15729770992366413
RWDD2B	0.7266124102523819		0.0033044594682441657	0.15729770992366413
C6orf223	0.7265619691722803		0.003306409673015667	0.15729770992366413
